GENE_SYMBOLS,refseq_ids
CORT,NM_001302
CRH,NM_000756
BTF3,NM_001037637
C8orf33,NM_023080
CCT7,NM_001009570
TCEAL8,NM_001006684
RPS27A,NM_001135592
SPCS1,NM_014041
RPL9,NM_000661
RPL41,NM_001035267
SMIM26,NM_001348957
SELENOM,NM_080430
RPS8,NM_001012
LSM3,NM_014463
TOMM7,NM_019059
CWC15,NM_001363371
ATP5PF,NM_001003696
RPL7A,NM_000972
ANTKMT,NM_001271285
NDUFS6,NM_004553
RPL35A,NM_000996
ATOX1,NM_004045
DNPH1,NM_006443
COX7A2,NM_001366292
DCLRE1C,NM_001033855
FAU,NM_001997
TMEM19,NM_018279
RPL21,NM_000982
RPS9,NM_001013
RPL34,NM_000995
RPS12,NM_001016
RPL11,NM_000975
TMEM59,NM_001305043
TOMM6,NM_001134493
SERP2,NM_001010897
GORASP1,NM_001278789
RPL23,NM_000978
HDDC2,NM_016063
PCP4L1,NM_001102566
UQCRQ,NM_014402
ATP5MF,NM_001003713
ENTPD7,NM_001349962
TLN1,NM_006289
PARK7,NM_001123377
RPS27,NM_001030
GLRX2,NM_001243399
SMIM20,NM_001145432
NDUFC1,NM_001184986
RPS23,NM_001025
RPS10,NM_001014
MEA1,NM_001318942
ATP5MD,NA
ELOB,NM_007108
RPS15A,NM_001019
SEZ6L2,NM_001114099
COX4I1,NM_001318786
EMC6,NM_001014764
COX6B1,NM_001863
NDUFB11,NM_001135998
OTUD5,NM_001136157
WDR77,NM_001317062
COX20,NM_001312871
TMA7,NM_001329417
RPL24,NM_000986
C4orf48,NM_001141936
RPS14,NM_001025070
BRI3,NM_001159491
SNHG6,NR_002599
DCTN3,NM_001281425
TOMM5,NM_001001790
RPS13,NM_001017
ATP5MG,NM_006476
FKBP3,NM_002013
RPL36AL,NM_001001
RPLP1,NM_001003
NDUFB10,NM_004548
RNASEK,NM_001004333
GPS2,NM_004489
PSMC5,NM_001199163
C18orf32,NM_001035005
RPL18A,NM_000980
TOMM40,NM_001128916
RPL32,NM_000994
ABRACL,NM_021243
AK1,NM_000476
RPS29,NM_001030001
RPL36A,NM_001199972
RPL14,NM_001034996
RPS24,NM_001026
TCEAL6,NM_001006938
SNHG8,NR_003584
RALGPS1,NM_001190728
LAMTOR5,NM_001382293
UQCRB,NM_001199975
HAX1,NM_001018837
PSMG3,NM_001134340
FAM185A,NM_001145268
CHCHD1,NM_203298
NEDD8,NM_006156
ATP5MPL,NA
RPL8,NM_000973
PRR14,NM_001320464
RPS15,NM_001018
TCEAL7,NM_001348258
RPL30,NM_000989
SUMO2,NM_001005849
RPL22,NM_000983
JTB,NM_006694
ATP5ME,NM_007100
TCIM,NM_020130
COX6C,NM_004374
SELENOH,NM_001321335
CHKA,NM_001277
EIF2S1,NM_004094
RPL26,NM_000987
RPL19,NM_000981
RPS25,NM_001028
UQCR11,NM_006830
GADD45GIP1,NM_052850
ATP5F1E,NM_006886
LRRC73,NM_001012974
NECAB2,NM_001329748
MRPS26,NM_030811
ATP5IF1,NM_016311
RAB40A,NM_080879
RPS28,NM_001031
UQCR10,NM_001003684
C1orf122,NM_001142726
CHGB,NM_001819
NCBP2AS2,NM_001355243
NEIL2,NM_001135746
PHPT1,NM_001135860
MKX,NM_001242702
RPLP2,NM_001004
GMPR2,NM_001002000
CORO2B,NM_001190456
BCKDK,NM_001122957
NDUFB1,NM_004545
SQSTM1,NM_001142298
C9orf16,NA
SNAPC5,NM_001329613
TMEM208,NM_001318217
FGF1,NM_000800
MRM2,NM_013393
COPS7A,NM_001164093
ATP1B2,NM_001303263
RNF41,NM_001242826
SOX15,NM_006942
RPL17,NM_000985
MRPS18C,NM_001297767
RPS21,NM_001024
SEC62,NM_003262
RPL29,NM_000992
AP2M1,NM_001025205
HMGN2,NM_005517
CHCHD2,NM_001320327
SNRNP35,NM_007020
CYP4Z1,NM_178134
MANF,NM_006010
CISD2,NM_001008388
SEC61G,NM_001012456
RPL35,NM_007209
LHPP,NM_001167880
ATXN7L3B,NM_001136262
LACC1,NM_001128303
MRPS23,NM_016070
NDUFA11,NM_001193375
SLC32A1,NM_080552
RBM11,NM_001320602
ATP5PO,NM_001697
PIK3IP1,NM_001135911
SYP,NM_003179
BEX1,NM_018476
RPS19BP1,NM_194326
NDUFB9,NM_001278645
ENDOD1,NM_015036
ERI2,NM_001142725
BEX4,NM_001080425
S100A1,NM_006271
RPL37A,NM_000998
RPL27A,NM_000990
SLC22A10,NM_001039752
MRPL51,NM_016497
TMEM219,NM_001083613
MRPL40,NM_001318151
CELF1,NM_001025596
TNFRSF19,NM_001204458
NDUFB7,NM_004146
RPL10,NM_001256577
TRAPPC5,NM_001042461
RPL18,NM_000979
RPS5,NM_001009
NDUFS5,NM_001184979
EEF1B2,NM_001037663
MRPS24,NM_032014
SPATA7,NM_001040428
SLIRP,NM_001267863
SAP30L,NM_001131062
RCN1,NM_002901
BLOC1S1,NM_001487
MRPL57,NM_024026
FAM192A,NA
PET100,NM_001171155
FBXO2,NM_012168
TSPAN31,NM_001330168
CBLN4,NM_080617
FNDC4,NM_022823
GALNTL6,NM_001034845
NDUFA4,NM_002489
RBM23,NM_001077351
ZNF362,NM_001370212
IQCK,NM_001305121
WDR34,NA
PAXX,NM_001329678
EMC7,NM_020154
KRTCAP2,NM_173852
RPS26,NM_001029
RPS19,NM_001022
DCAF11,NM_001163484
MRPL46,NM_022163
MIEF2,NM_001144900
RPL3,NM_000967
RPL39,NM_001000
RNF7,NM_001201370
RBMS2,NM_001414459
MZT2B,NM_001330282
SLC7A14,NM_020949
HEPN1,NM_001037558
GCH1,NM_000161
TIMM13,NM_012458
UQCRH,NM_001297565
DCUN1D3,NM_173475
SH3BGRL,NM_003022
CYHR1,NA
COL21A1,NM_001318751
ST8SIA2,NM_001330416
RPL23A,NM_000984
B3GALT2,NM_003783
ASXL3,NM_030632
ARHGAP42,NM_001367945
ENDOG,NM_004435
COX7B,NM_001866
FAT4,NM_001291285
EIF2B1,NM_001414
COPS9,NM_001163424
CNTN3,NM_001393376
OSTC,NM_001267817
HLA-B,NM_005514
NDUFB2,NM_004546
ATRAID,NM_001170795
RPS3A,NM_001006
BUD31,NM_001370407
IFI27L2,NM_032036
RPL13,NM_000977
ZNF708,NM_001297560
SHISA9,NM_001145204
B4GALT2,NM_001005417
DDIT3,NM_001195053
TMEM160,NM_017854
LRRC42,NM_001256409
COX7C,NM_001867
AP2S1,NM_001301076
PFDN4,NM_002623
DNAJC8,NM_014280
RUBCNL,NM_001286761
ETNK1,NM_001039481
TCEAL5,NM_001012979
COX5B,NM_001862
SLC24A4,NM_001378620
EIF3I,NM_001394168
UBE2S,NM_014501
POLE4,NM_019896
POLR1B,NM_001137604
NDUFA13,NM_015965
MCHR1,NM_005297
MRPS34,NM_001300900
RAB11FIP1,NM_001002233
HIST3H2A,NA
RPS2,NM_002952
RAB24,NM_001031677
TIA1,NM_001351508
DNAJC19,NM_001190233
TCF12,NM_001306219
RAB5IF,NM_001199534
OTUB1,NM_017670
OSGIN2,NM_001126111
GRK4,NM_001004056
YIPF3,NM_015388
PPIL6,NM_001111298
HNRNPA2B1,NM_002137
DUSP4,NM_001394
TNKS1BP1,NM_033396
GDF11,NM_005811
RPS4X,NM_001007
SLC25A5,NM_001152
SCAND1,NM_001385710
NOL3,NM_001185057
BOLA3,NM_001035505
GRINA,NM_000837
SPOCK3,NM_001040159
RPS18,NM_022551
TAF13,NM_005645
HDDC3,NM_001286451
COX14,NM_001257133
NME3,NM_002513
GPX4,NM_001039847
LEFTY1,NM_020997
SET,NM_001122821
ZCCHC10,NM_001300816
TPD52L1,NM_001003395
NTNG1,NM_001113226
NDUFB5,NM_001199957
RASGRF2,NM_006909
CCDC85B,NM_006848
ARHGDIG,NM_001176
RPL27,NM_000988
MBP,NM_001025081
KLHL15,NM_030624
NDUFA1,NM_004541
PIN1,NM_006221
PDAP1,NM_014891
DDX19B,NM_001014449
RPL28,NM_000991
CHMP5,NM_001195536
ZNF564,NM_144976
TMEM147,NM_001242597
PEX7,NM_000288
DMAC1,NM_001318058
ANO1,NM_001378092
TANGO6,NM_024562
RPS16,NM_001020
SEC61A1,NM_001400328
ZNF582,NM_001320371
ZMPSTE24,NM_005857
APH1A,NM_001077628
SHISA5,NM_001272065
ABHD10,NM_001272069
CYCS,NM_018947
POLR2K,NM_005034
MRPL50,NM_019051
CNTRL,NM_001330762
ACP2,NM_001131064
TDG,NM_001008411
LARP6,NM_001286679
MPG,NM_001015052
GSDMB,NM_001042471
SKA2,NM_001100595
RPL38,NM_000999
DOHH,NM_001145165
DHPS,NM_001206974
POLR2I,NM_006233
ZHX3,NM_001384315
DDT,NM_001084392
TCEAL2,NM_080390
FDX2,NM_001031734
TRIM28,NM_005762
PAM16,NM_016069
TTC9B,NM_152479
SERF2,NM_001018108
GFER,NM_005262
PDGFC,NM_016205
SCFD2,NM_152540
SSNA1,NM_003731
IFITM3,NM_021034
IDH1,NM_001282386
S100B,NM_006272
RPL7,NM_000971
RANBP1,NM_001278639
CPT1B,NM_001145134
GTF2H5,NM_207118
RWDD1,NM_001007464
STPG1,NM_001199012
RPL10A,NM_007104
RANBP6,NM_001243202
SNHG7,NM_032887
RPS27L,NM_015920
TPGS1,NM_033513
LSM7,NM_016199
BTBD8,NM_001376131
MRPL47,NM_020409
CRYBG1,NM_001371242
TRMT11,NM_001031712
GTPBP4,NM_012341
PSMB5,NM_001130725
TRAF3,NM_001199427
NDUFB3,NM_001257102
SUMO1,NM_001005781
UBL5,NM_001048241
PTPRN2,NM_001308267
MYL6B,NM_001199629
SCG3,NM_001165257
