Item ID	Item value	Change in Kuiper test statistic when item removed
UQCRB	11.2710696822009	-0.0018115942028984477
NDUFB10	9.43408699947962	0.01543809154272402
NDUFA4	10.2569453488896	-0.0018115942028984477
COX4I1	10.4076887927626	-0.0018115942028984477
NDUFA3	11.8791735852022	-0.0018115942028984477
LRRK2	19.9552467202949	0.04166666666666674
NDUFB3	10.2621890168516	-0.0018115942028984477
NDUFA1	12.3134831930894	-0.0018115942028984477
NDUFB2	11.1108657469738	-0.0018115942028984477
ATP5MC3	10.9129096567511	-0.0018115942028984477
UQCR11	11.1350429197029	-0.0018115942028984477
UQCR10	11.1229343961828	-0.0018115942028984477
COX5B	10.8278619029728	-0.0018115942028984477
COX6C	11.1946096037187	-0.0018115942028984477
COX7C	11.7431679289869	-0.0018115942028984477
COX7A1	11.0517943942801	-0.0018115942028984477
ATP5F1E	12.8696142227087	0.021360532031238888
UQCRH	11.1623922486781	-0.0018115942028984477
ATP5MC1	11.5441521825703	-0.0018115942028984477
UQCRQ	9.84807945737456	-0.0018115942028984477
NDUFS6	10.6547973940043	-0.0018115942028984477
CYCS	10.7779763302776	-0.0018115942028984477
UQCRFS1	11.5619071232721	-0.0018115942028984477
SLC25A5	12.1441395617992	-0.0018115942028984477
