"Ensembl","Gene_Symbols"
"ENSG00000222046","DCDC2B"
"ENSG00000228063","LYPLAL1-DT"
"ENSG00000284770","TBCE"
"ENSG00000162843","WDR64"
"ENSG00000172554","SNTG2"
"ENSG00000171848","RRM2"
"ENSG00000075426","FOSL2"
"ENSG00000171150","SOCS5"
"ENSG00000226479","TMEM185B"
"ENSG00000197557","TTC30A"
"ENSG00000144395","CCDC150"
"ENSG00000163576","EFHB"
"ENSG00000196653","ZNF502"
"ENSG00000242094","FOXP1-IT1"
"ENSG00000240891","PLCXD2"
"ENSG00000182580","EPHB3"
"ENSG00000184160","ADRA2C"
"ENSG00000071127","WDR1"
"ENSG00000109133","TMEM33"
"ENSG00000152784","PRDM8"
"ENSG00000182836","PLCXD3"
"ENSG00000204296","TSBP1"
"ENSG00000111911","HINT3"
"ENSG00000104722","NEFM"
"ENSG00000164683","HEY1"
"ENSG00000180155","LYNX1"
"ENSG00000131669","NINJ1"
"ENSG00000119508","NR4A3"
"ENSG00000130717","UCK1"
"ENSG00000229656","ITGB1-DT"
"ENSG00000243660","ZNF487"
"ENSG00000107742","SPOCK2"
"ENSG00000110455","ACCS"
"ENSG00000186509","OR9Q1"
"ENSG00000173264","GPR137"
"ENSG00000174996","KLC2"
"ENSG00000109944","JHY"
"ENSG00000053702","NRIP2"
"ENSG00000165966","PDZRN4"
"ENSG00000134294","SLC38A2"
"ENSG00000089250","NOS1"
"ENSG00000250091","DNAH10OS"
"ENSG00000132975","GPR12"
"ENSG00000133101","CCNA1"
"ENSG00000100604","CHGA"
"ENSG00000254656","RTL1"
"ENSG00000159248","GJD2"
"ENSG00000159251","ACTC1"
"ENSG00000128965","CHAC1"
"ENSG00000233932","CTXN2"
"ENSG00000166831","RBPMS2"
"ENSG00000166173","LARP6"
"ENSG00000138621","PPCDC"
"ENSG00000103227","LMF1"
"ENSG00000102996","MMP15"
"ENSG00000102981","PARD6A"
"ENSG00000103160","HSDL1"
"ENSG00000175826","CTDNEP1"
"ENSG00000129255","MPDU1"
"ENSG00000182224","CYB5D1"
"ENSG00000187824","TMEM220"
"ENSG00000185862","EVI2B"
"ENSG00000270885","RASL10B"
"ENSG00000161682","FAM171A2"
"ENSG00000186834","HEXIM1"
"ENSG00000154945","ANKRD40"
"ENSG00000171246","NPTX1"
"ENSG00000169738","DCXR"
"ENSG00000169727","GPS1"
"ENSG00000141526","SLC16A3"
"ENSG00000171295","ZNF440"
"ENSG00000105135","ILVBL"
"ENSG00000105699","LSR"
"ENSG00000275183","LENG9"
"ENSG00000101251","SEL1L2"
"ENSG00000185052","SLC24A3"
"ENSG00000125812","GZF1"
"ENSG00000198743","SLC5A3"
"ENSG00000100285","NEFH"
"ENSG00000100242","SUN2"
"ENSG00000147027","TMEM47"
"ENSG00000198455","ZXDB"
"ENSG00000184481","FOXO4"
"ENSG00000067177","PHKA1"
"ENSG00000198960","ARMCX6"
"ENSG00000157514","TSC22D3"
"ENSG00000177485","ZBTB33"
"ENSG00000198689","SLC9A6"
"ENSG00000225110","PNMA6F"
"ENSG00000126903","SLC10A3"
