"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"ILF3",1.04229819317693e-09,5.30222693531283,109.659797246453,"['RPL10', 'RPL12', 'RPL11', 'NEDD8', 'RPL10A', 'RPL9', 'UQCRH', 'TOMM22', 'RPS14', 'RPS15A', 'MRPL40', 'SUMO1', 'RPL18A', 'MRPL9', 'RPS13', 'SSR4', 'RPL21', 'RPS8', 'RPS3A', 'RPS26', 'RPS28', 'RPL24', 'LAMTOR2', 'RPL29', 'RPS24']",1.20906590408523e-07,0,0,25,"ILF3",1.20906590408523e-07,2.69292009318988e-36,3.7376762105082e-23,0.760953611767452,0.761748681080659,0.130802087571629,0.000107358378291278,0.118967657211547
"ILF2",1.06546845796541e-05,4.46179401993355,51.0853592464355,"['RPL21', 'SSR4', 'RPL10', 'RPS8', 'RPL11', 'NEDD8', 'RPL10A', 'RPL9', 'MRPL21', 'TOMM22', 'RPS26', 'RPS15A', 'SUMO1', 'RPS13', 'RPS24']",0.000617971705619938,0,0,15,"ILF2",0.000617971705619938,3.5200782480735e-29,4.95097972971707e-21,0.875209995343366,0.87485519958397,-0.0155306062535701,1.5319464133528e-06,0.0459476609269091
"ESR1",0.000158757386484707,2.28571428571429,19.9957334679689,"['RPL10', 'RPL12', 'RPL11', 'RPL36A', 'NEDD8', 'MYL6B', 'FOXO4', 'RPL10A', 'RPL9', 'RPS14', 'RPS15A', 'SUMO1', 'RPL18A', 'RPL36AL', 'BLOC1S1', 'RPS18', 'BAG1', 'SEC61B', 'RPS10', 'RPS13', 'RPS12', 'FIS1', 'RPL21', 'RPS8', 'NME2', 'RPS3A', 'RPS26', 'RPL24', 'RPL29', 'RPS24']",0.00613861894407534,0,0,30,"ESR1",0.00613861894407534,0.000160127592785165,0.620936199705528,0.635858440247454,0.635012071511032,-1.23151048308644,0.806268154080142,0.901763669611147
"RAD21",0.000591480743981637,3.25283347863993,24.1779255570589,"['RPL30', 'RPL10', 'RPL11', 'RPL35A', 'RPS3A', 'MEA1', 'RPS14', 'RPS15A', 'SUMO1', 'RPS18', 'RPS27A', 'RPS10', 'RPS13']",0.0171529415754675,0,0,13,"RAD21",0.0171529415754675,7.94137601101377e-22,5.3961587983296e-16,0.931056809246814,0.931195297025472,0.0980899705599007,0.0236612922567521,0.263611385869428
"CTCF",0.0160892314915114,4.81061946902655,19.8659586079741,"['SUMO1', 'H2AFZ', 'RPL36A', 'FAU']",0.373270170603065,0,0,4,"CTCF",0.373270170603065,2.63600574573633e-10,4.0200056720519e-06,NA,NA,NA,0.669080706896203,0.546821613652762
"ESR2",0.030228988345527,2.11733615221987,7.40846166364398,"['RPS26', 'RPL18A', 'RPL36AL', 'RPS18', 'RPL29', 'RPS27A', 'RPL10A', 'NEFH', 'RPS24', 'RPS13']",0.529050596092085,0,0,10,"ESR2",0.529050596092085,0.0229584522941577,0.000452765461234045,0.559070884624173,0.558290839809761,0.762765792734755,0.84541352720504,0.428400896345096
"IRF8",0.0366925416258773,8.96491228070176,29.6306646400723,"['SUMO1', 'MID1']",0.529050596092085,0,0,2,"IRF8",0.529050596092085,NA,NA,NA,NA,NA,NA,NA
"MAX",0.0464568770078588,3.27433628318584,10.0496936809911,"['PSMD7', 'BLOC1S1', 'RPL34', 'RPL35']",0.529050596092085,0,0,4,"MAX",0.529050596092085,0.00372279666000216,0.0282340068244151,NA,NA,NA,0.779299418167454,0.445241901746584
"TCOF1",0.0495942573606919,7.17017543859649,21.5383482526044,"['SUMO1', 'NPTX1']",0.529050596092085,0,0,2,"TCOF1",0.529050596092085,0.0204810421515271,0.836554209341403,NA,NA,NA,0.281933166788133,0.128091320587746
"KLF7",0.0532158853080893,Inf,Inf,"['SUMO1']",0.529050596092085,0,0,1,"KLF7",0.529050596092085,2.91669901271608e-10,0.00319665964955834,0.749355041539165,0.749979835424336,-0.283301944210379,0.196417532866883,0.889578566327159
"KLF1",0.0532158853080893,Inf,Inf,"['RPS27A']",0.529050596092085,0,0,1,"KLF1",0.529050596092085,NA,NA,NA,NA,NA,NA,NA
"TP63",0.0586203318606401,3,8.51002104749015,"['SUMO1', 'RPL12', 'MAP1A', 'RPL24']",0.529050596092085,0,0,4,"TP63",0.529050596092085,NA,NA,NA,NA,NA,NA,NA
"POLE",0.0638509340111137,5.97368421052632,16.4348243033492,"['SUMO1', 'NEDD8']",0.529050596092085,0,0,2,"POLE",0.529050596092085,2.86434868238664e-13,4.7764033956505e-10,0.728690099935244,0.728738933259623,0.206185926767563,2.22964185378982e-05,0.01206814118431
"CBFB",0.0638509340111137,5.97368421052632,16.4348243033492,"['RPL35', 'CHGB']",0.529050596092085,0,0,2,"CBFB",0.529050596092085,0.933105631132624,0.270758940391247,NA,NA,NA,0.23247373302362,0.112135786562734
