pathway,pval,padj,log2err,ES,NES,size,leadingEdge
DE_ANOVA_DOWN_SD,1.98333501103592e-17,3.17333601765747e-16,1.07686819261983,-0.381482761397003,-1.97585166104889,754,POMC|FIRRE|TMEM51|MRPL11|BLOC1S1|ATOX1|CD68|NDUFA12|COX8A|PACSIN3|COX5B|MRPS18B|NDUFA7|EDF1|HINT2|MZT2A|MRPL2|VEGFB|ATP5IF1|GRID2|NDUFB7|NUDT8|RPL35|LSM7|USE1|UQCR10|ATP5MC1|MDP1|IL33|EMC9|NENF|EDN1|RPS10|UQCR11|PARK7|NDUFB3|MRPL54|BRI3|TMEM141|MZT2B|RNF181|ENTPD2|RRAS|PRR5L|PFDN5|C12orf57|FIS1|U2AF1L4|C1orf122|SDHAF1|FAU|SSR4|TRPT1|PEX16|GADD45GIP1|SURF1|SMIM19|ZNRD2|MICOS13|CENPX|RPL11|EMC4|RPS18|MRPL57|UXT|DNAJC19|CHMP3|ELOB|NDUFAF8|TMEM160|NME2|PPIB|MARCHF2|PHPT1|BOLA1|RPS7|CHCHD10|RPS9|SFR1|RPL6|BAG1|PFDN6|DUSP28|UQCRFS1|EIF3D|PSMA7|ATP13A5|HMGN2|DPM2|TMSB10|CORO1A|ATP5MC2|UBXN1|RPS19|PPDPF|ANTKMT|NDUFA6|PRDX5|NCBP2AS2|UFC1|ZDHHC4|NDUFA11|RPA2|AP2S1|TMEM191B|LRRTM4|PSMB10|PMVK|PRADC1|PIN1|BAX|ARL6IP4|PPP1R14B|TIMM17B|RAC3|NTMT1|NHP2|RPL19|GRHPR|SELENOM|PAXX|COA8|NT5C|CHMP2A|MMD2|H2AJ|REX1BD|PSMC3|RPL7A|MRPS26|TSR2|RPL18A|BRK1|SARS1|RPL28|LORICRIN|RPL18|GNG3|SNRNP25|RPS5|CKS1B|DRAP1|PTPMT1|RNASEK|RANBP1|TIMM13|GPKOW|RPS15|NDUFAF3|BEX1|DNLZ|RPL13|SMDT1|GALK1|LSM10|DCTN2|MRPL55|LSM4|SNAPIN|VPS25|GPX4|NDUFA8|GSTO1|GCSH|UBE2M|ELOC|ATP5F1D|ITM2A|TRAPPC1|MRPL19|FABP5|COPS6|TMEM134|PDE6H|SCAND1|PLEKHJ1|RPL14|DDRGK1|PARS2|C17orf58|C19orf48|LIN7B|NABP2|BEX3|ALDOA|EGFL7|SERF2|ASIP|CITED4|NDUFV1|KCNIP4|GABARAPL2|SERPINB1|NFE2L3|PMM1|MRPS10|SAP18|CDK5|RPP21|RAD23A|FNDC10|GAL3ST1|SF3B5|GSTP1|APEX1|TMED1|PHACTR1|GPANK1|HRAS|NUDT18|GLRX2|RPL3|EIF6|UBA52|SLC7A10|SURF2|LRPAP1|FNDC4|RNH1|BTF3|ATP6V1E1|NDUFB11|SPSB3|BCL7C|GUK1|BPGM|NT5C3B|COMMD3|SLC25A5|COA7|TSR3|MSRB1|MAP1LC3A|HNRNPA1|FAM241B|IDH3B|MRPS7|ERLEC1|ALKBH7|SET|RPSA|RAB33A|NDUFS3|EXOSC4|MCRIP1|SHISA9|TTC9B|ADGRB3|ISCU|COA3|NARS1|GET3|GM2A|TMEM219|MYL12B|NDUFB4|RND2|SYT11|MRPS34|MIF|TMEM186|FIBP|MAGED2|NUBP2|CUEDC2|PFKM|ASB8|TMEM203|NAXE|RPL13A|RNF5|MPG|TMEM14C|UQCC3|UBE2S|C1orf43|CDKN2D|TIMM10B|C8orf82|H2AZ1|STUB1|SAC3D1|ACP1|TUBG1|MMP24OS|HIGD2A|DBNDD2|TMEM205|B3GALT4|BRINP3|POLR3H|EMC7|STOML2|GABARAPL1|RPL15|GASK1B|POP7|OAZ1|STMN1|OMG|COPS7A|ARHGDIG|MRPL17|SRP14|ITM2C|SOD1|ATP6V1G1|DCTN6|SPRN|VDAC1|DDA1|MEA1|CHCHD4|TMEM191C|TMEM18|MED8|HSBP1|BORCS6|COMMD8|LXN|KIF13A|VDAC2|CLDN5|MCAT|ASB14|FBXO2|HMGB3|LGI2|IMP3|IPO4|DCAF11|SLC25A4|DHPS|UROD|ARL2|KCNQ5|POLR2E|ZNHIT2|FAM32A|CTSZ|PRAF2|SCG5|ARF5|JPT1|CCNQ|EFNB3|RASL11B|AARS1|PSMD8|GOT1|RPLP0|R3HCC1|LDHB|PCSK1|H3-3B|LARP6|DCXR|EIF4B|SORCS1|CFAP410|MIEF2|AP2M1|MYO1D|RDH14|CAPNS1|TMEM63A|FGFBP3|CCDC106|FKBP1B|HES6|TUBA1A|DGCR6L|FEN1|NCBP2|TM2D2|EIF3CL
Up_sleep_2OR3,5.31662660949882e-11,2.98541551514892e-10,0.851339057116899,-0.390785483161718,-1.93049355441892,407,MRPL11|CD68|NDUFA12|COX8A|PACSIN3|COX5B|EDF1|HINT2|MZT2A|MRPL2|VEGFB|ATP5MC1|EMC9|NENF|RPS10|PARK7|MRPL54|BRI3|TMEM141|MZT2B|ENTPD2|RRAS|PFDN5|FIS1|C1orf122|SDHAF1|TRPT1|PEX16|SURF1|SMIM19|ZNRD2|CENPX|EMC4|RPS18|MRPL57|DNAJC19|ELOB|NDUFAF8|NME2|MARCHF2|BOLA1|CHCHD10|RPS9|DUSP28|UQCRFS1|EIF3D|HMGN2|TMSB10|CORO1A|UBXN1|PRDX5|NCBP2AS2|UFC1|ZDHHC4|NDUFA11|AP2S1|LRRTM4|PSMB10|PRADC1|PIN1|ARL6IP4|PPP1R14B|RAC3|NTMT1|NHP2|RPL19|GRHPR|SELENOM|COA8|NT5C|MRPS26|RPL18A|BRK1|RPL28|LORICRIN|RPL18|GNG3|SNRNP25|RPS5|DRAP1|PTPMT1|RNASEK|TIMM13|RPS15|NDUFAF3|BEX1|DNLZ|RPL13|SMDT1|GALK1|LSM10|DCTN2|MRPL55|SNAPIN|VPS25|NDUFA8|GSTO1|UBE2M|ATP5F1D|MRPL19|FABP5|COPS6|TMEM134|PDE6H|RPL14|PARS2|C19orf48|LIN7B|NABP2|BEX3|ALDOA|EGFL7|SERF2|NDUFV1|KCNIP4|PMM1|SAP18|RAD23A|SF3B5|GSTP1|APEX1|TMED1|GPANK1|HRAS|NUDT18|RPL3|UBA52|LRPAP1|FNDC4|ATP6V1E1|NDUFB11|BCL7C|SLC25A5|COA7|MAP1LC3A|RPSA|RAB33A|NDUFS3|EXOSC4|MCRIP1|SHISA9|TTC9B|ADGRB3|ISCU|COA3|NARS1|GET3|TMEM219|MYL12B|NDUFB4|MRPS34|MIF|FIBP|CUEDC2|PFKM|TMEM203|RPL13A|MPG|UQCC3|CDKN2D|C8orf82|STUB1|SAC3D1|ACP1|DBNDD2|EMC7|STOML2|GABARAPL1|RPL15|GASK1B|POP7
All_DE_sleep_wake_genes,5.91859175348675e-11,2.98541551514892e-10,0.839088935621274,-0.312282124578141,-1.65175208505783,1019,POMC|FIRRE|GPR35|TMEM51|MRPL11|BLOC1S1|ATOX1|CD68|NDUFA12|OCIAD2|COX8A|PACSIN3|COX5B|MRPS18B|NDUFA7|EDF1|HINT2|MZT2A|MRPL2|VEGFB|ATP5IF1|VWA3A|GRID2|NDUFB7|NDUFAB1|NUDT8|RPL35|LSM7|USE1|NEDD8|UQCR10|ATP5MC1|MDP1|IL33|EMC9|NENF|EDN1|RPS10|UQCR11|CRH|TXN|PARK7|NDUFB3|MRPL54|BRI3|BDNF|TMEM141|MZT2B|RNF181|ENTPD2|RRAS|PRR5L|PFDN5|C12orf57|FIS1|DIO2|GP1BA|U2AF1L4|C1orf122|SDHAF1|FAU|MRPL51|SSR4|TRPT1|PEX16|GADD45GIP1|SURF1|SMIM19|PPP1R3G|ZNRD2|MICOS13|CENPX|RPL11|SP110|EMC4|RPS18|MRPL57|UXT|DNAJC19|CHMP3|MED7|ABCF1|ELOB|NDUFAF8|TMEM160|NME2|PPIB|MARCHF2|DMRT3|PHPT1|BOLA1|RPS7|CHCHD10|RPS9|SFR1|RPL6|BAG1|PFDN6|DUSP28|UQCRFS1|EIF3D|PSMA7|ATP13A5|HMGN2|DPM2|TMSB10|CORO1A|ATP5MC2|UBXN1|RPS19|PPDPF|ANTKMT|NDUFA6|PRDX5|NCBP2AS2|UFC1|ZDHHC4|NDUFA11|RPA2|CCN2|SELL|AP2S1|TMEM191B|LRRTM4|RCSD1|NOTCH4|PSMB10|PMVK|PRADC1|PIN1|BAX|ARL6IP4|PPP1R14B|TIMM17B|SBK1|RAC3|NTMT1|NHP2|RPL19|HAX1|ZHX2|GRHPR|SELENOM|PAXX|COA8|NT5C|CHMP2A|MMD2|H2AJ|REX1BD|PSMC3|RPL7A|MRPS26|SDF2L1|TSR2|RPL18A|BRK1|SARS1|RPL28|LORICRIN|RPL18|GNG3|SNRNP25|ARHGAP25|RPS5|PLAT|CKS1B|DRAP1|PTPMT1|HRH1|RNASEK|RANBP1|RND3|TIMM13|GPKOW|RPS15|NDUFAF3|CPHXL|BEX1|DNLZ|RPL13|SMDT1|GALK1|LSM10|DCTN2|MRPL55|PRSS23|LSM4|SNAPIN|VPS25|GPX4|NDUFA8|GSTO1|GCSH|UBE2M|FAM174C|ELOC|ATP5F1D|GADD45A|ITM2A|TRAPPC1|MRPL19|FABP5|COPS6|TMEM134|PDE6H|SCAND1|HINT1|PLEKHJ1|SULT1A2|SGSM1|RPL14|ABRACL|DDRGK1|RGPD1|PARS2|C17orf58|C19orf48|LIN7B|ACER2|RAG2|NABP2|BEX3|ALDOA|EGFL7|SERF2|SPEF1|ASIP|CITED4|NDUFV1|KCNIP4|GABARAPL2|SERPINB1|NFE2L3|PMM1|MRPS10|SAP18|CDK5|RPP21|MANF|RAD23A|FNDC10|GAL3ST1|SF3B5|GSTP1|APEX1|TMED1|PHACTR1|GPANK1|HRAS|NUDT18|GLRX2|RPL3|EIF6|UBA52|SLC7A10|SURF2|LRPAP1|FNDC4|DNAJB5|RNH1|BTF3|ATP6V1E1|NDUFB11|SPSB3|BCL7C|POLR3K|C14orf119|GUK1|BPGM|NT5C3B|COMMD3|SLC25A5|COA7|TSR3|MSRB1|MAP1LC3A|HNRNPA1|FAM241B|AUTS2|IDH3B|MRPS7|FAM53B|ERLEC1|HSD17B12|ALKBH7|SET|RPSA|RAB33A|SEC62|NDUFS3|ADGRL3|EXOSC4|MCRIP1|SHISA9|TTC9B|ADGRB3|ISCU|COA3|NARS1|GET3|GM2A|TMEM219|MYL12B|NDUFB4|RND2|SYT11|MRPS34|MIF|TMEM186|FIBP|MAGED2|NUBP2|CUEDC2|PFKM|ASB8|TMEM203|NAXE|RPL13A|DLG2|RNF5|MPG|TMEM14C|C1orf100|UQCC3|UBE2S|C1orf43|LYVE1|CDKN2D|TIMM10B|C8orf82|ZDHHC14|RPL7L1|H2AZ1|STUB1|SAC3D1|ACP1|TUBG1|MMP24OS|HIGD2A|DBNDD2|TMEM205|B3GALT4|BRINP3|POLR3H|EMC7|CDH11|STOML2|GABARAPL1|RPL15|GASK1B|POP7|OAZ1|P4HA1|STMN1|OMG|KCNF1|COPS7A|ARHGDIG|MRPL17|SRP14|ITM2C|SOD1|ATP6V1G1|DCTN6|HSPB1|SPRN|VDAC1|DDA1|MEA1|CHCHD4|SCG2|TMEM191C|TMEM18|MED8|NSUN7|HSBP1|BORCS6|COMMD8|GPR3|LXN|CCDC127|KIF13A|VDAC2|CLDN5|MCAT|ASB14|FBXO2|RGPD5|HMGB3|LGI2|IMP3|IPO4|XBP1|CCN4|DCAF11|SLC25A4|DHPS|PTPRK|UROD|ARL2|KCNQ5|POLR2E|ZNHIT2|FAM32A|SHC4|CTSZ|PRAF2|SCG5|ARF5|JPT1|CCNQ|EFNB3|RASL11B|AARS1|PSMD8|ORMDL2|GOT1|UBE2V2|RPLP0|ARPC5L|R3HCC1|LDHB|PCSK1|ZC3H11A|H3-3B|TSPAN31|LARP6|DCXR|EIF4B|SORCS1|DUSP4|CFAP410|MIEF2|AP2M1|MYO1D|RDH14|CAPNS1|TMEM63A|LYSMD1|FGFBP3|CCDC106|P4HA2|FKBP1B|HES6|TUBA1A|DGCR6L|FEN1|NCBP2|BCL2|TM2D2|EIF3CL
sleep_UP_wake_No_Change,7.4635387878723e-11,2.98541551514892e-10,0.839088935621274,-0.4077932832267,-1.97411713023197,336,MRPL11|NDUFA12|COX8A|PACSIN3|COX5B|EDF1|HINT2|MZT2A|MRPL2|VEGFB|ATP5MC1|EMC9|NENF|RPS10|PARK7|MRPL54|BRI3|TMEM141|MZT2B|ENTPD2|RRAS|PFDN5|FIS1|SDHAF1|PEX16|SMIM19|ZNRD2|CENPX|EMC4|RPS18|MRPL57|DNAJC19|ELOB|NDUFAF8|NME2|MARCHF2|BOLA1|CHCHD10|RPS9|DUSP28|UQCRFS1|EIF3D|HMGN2|TMSB10|CORO1A|PRDX5|NCBP2AS2|UFC1|ZDHHC4|NDUFA11|AP2S1|LRRTM4|PSMB10|PRADC1|PIN1|PPP1R14B|NHP2|RPL19|SELENOM|COA8|NT5C|MRPS26|RPL18A|BRK1|RPL28|RPL18|GNG3|SNRNP25|RPS5|PTPMT1|RNASEK|TIMM13|RPS15|NDUFAF3|BEX1|DNLZ|RPL13|SMDT1|GALK1|LSM10|DCTN2|MRPL55|VPS25|NDUFA8|GSTO1|UBE2M|ATP5F1D|MRPL19|FABP5|COPS6|PDE6H|RPL14|PARS2|LIN7B|NABP2|BEX3|ALDOA|EGFL7|SERF2|NDUFV1|KCNIP4|PMM1|SAP18|SF3B5|APEX1|TMED1|GPANK1|HRAS|RPL3|UBA52|LRPAP1|ATP6V1E1|NDUFB11|SLC25A5|COA7|MAP1LC3A|RPSA|RAB33A|EXOSC4|MCRIP1|SHISA9|TTC9B|ADGRB3|ISCU|COA3|NARS1|GET3|MYL12B|NDUFB4|MRPS34|MIF|FIBP|CUEDC2|PFKM|TMEM203|RPL13A|MPG|UQCC3|CDKN2D|STUB1|SAC3D1|ACP1|DBNDD2|EMC7|STOML2|GABARAPL1|RPL15|POP7
Down_SD_3OR6,3.38128450670584e-05,0.000108201104214587,0.557332238758646,-0.337615561036,-1.62667405353101,320,POMC|FIRRE|MRPL11|BLOC1S1|CD68|COX5B|MRPS18B|GRID2|USE1|MDP1|IL33|EDN1|NDUFB3|TMEM141|RNF181|FIS1|C1orf122|TRPT1|SURF1|TMEM160|PPIB|PHPT1|SFR1|PFDN6|ATP13A5|DPM2|CORO1A|ATP5MC2|UBXN1|ANTKMT|RPA2|TMEM191B|PMVK|BAX|ARL6IP4|RAC3|NTMT1|GRHPR|CHMP2A|H2AJ|PSMC3|TSR2|SARS1|LORICRIN|CKS1B|DRAP1|RANBP1|SNAPIN|GCSH|ELOC|ITM2A|TMEM134|PLEKHJ1|DDRGK1|C17orf58|C19orf48|LIN7B|EGFL7|ASIP|NDUFV1|KCNIP4|GABARAPL2|NFE2L3|MRPS10|SAP18|CDK5|RPP21|RAD23A|FNDC10|GAL3ST1|GSTP1|NUDT18|SURF2|LRPAP1|FNDC4|SPSB3|BCL7C|GUK1|BPGM|NT5C3B|TSR3|MSRB1|HNRNPA1|FAM241B|MRPS7|ERLEC1|ALKBH7|SET|NDUFS3|GM2A|TMEM219|RND2|SYT11|MAGED2|NAXE|TMEM14C|UBE2S|C8orf82|H2AZ1|TUBG1|MMP24OS|BRINP3|GASK1B|OAZ1|OMG|COPS7A|SRP14|SOD1|DCTN6|VDAC1|TMEM191C|HSBP1|BORCS6|COMMD8|LXN|VDAC2|ASB14|FBXO2|HMGB3|DCAF11|UROD|KCNQ5|POLR2E|FAM32A|SCG5|JPT1|CCNQ|EFNB3|AARS1|LARP6|EIF4B|MIEF2|MYO1D|RDH14|CAPNS1|TMEM63A|FGFBP3|CCDC106|FKBP1B|HES6|EIF3CL|DIRAS1|MRPL12|TMEM232|TRNP1|CALM3|MANBAL|CREB3|CAMK2N2|NEGR1|CCDC115|BSCL2|AHCY|IMPDH2|SCAPER|GATD3|PINK1|E2F1
sleep_No_Change_wake_No Change,0.000646700907683618,0.00172453575382298,0.477270815362862,-0.393773922758176,-1.66507441325766,115,TMEM51|ATOX1|NDUFA12|NDUFA7|ATP5IF1|NDUFB7|RPL35|LSM7|UQCR10|MDP1|UQCR11|TXN|PFDN5|C12orf57|U2AF1L4|FAU|SSR4|GADD45GIP1|MICOS13|RPL11|RPS18|UXT|CHMP3|RPS7|BAG1|RPS19|PPDPF|NDUFA6|MMD2|REX1BD|LSM4|TRAPPC1|SCAND1|RAG2|PMM1|PHACTR1|GLRX2|EIF6|SLC7A10|RNH1|BTF3|BPGM|COMMD3|IDH3B|SEC62|GM2A|SYT11|ASB8|RNF5|C1orf43|TIMM10B|ACP1|HIGD2A|TMEM205|OAZ1|STMN1|ITM2C
sleep_No_Change_wake_DOWN,0.000987084657351745,0.00225619350251828,0.45505986738723,-0.332233171783183,-1.55311173509479,242,POMC|FIRRE|MRPL11|BLOC1S1|COX5B|MRPS18B|GRID2|USE1|MDP1|IL33|EDN1|NDUFB3|RNF181|FIS1|TMEM160|PPIB|PHPT1|SFR1|PFDN6|ATP13A5|DPM2|CORO1A|ATP5MC2|ANTKMT|RPA2|TMEM191B|PMVK|BAX|CHMP2A|H2AJ|PSMC3|TSR2|SARS1|CKS1B|RANBP1|GCSH|ELOC|ITM2A|PLEKHJ1|DDRGK1|C17orf58|EGFL7|ASIP|NDUFV1|GABARAPL2|NFE2L3|MRPS10|SAP18|CDK5|RPP21|RAD23A|FNDC10|GAL3ST1|SURF2|LRPAP1|SPSB3|GUK1|BPGM|NT5C3B|TSR3|MSRB1|HNRNPA1|FAM241B|MRPS7|ERLEC1|ALKBH7|SET|GM2A|RND2|SYT11|MAGED2|NAXE|TMEM14C|UBE2S|H2AZ1|TUBG1|MMP24OS|BRINP3|OAZ1|COPS7A|SRP14|SOD1|VDAC1|TMEM191C|HSBP1|LXN|VDAC2|FBXO2|DCAF11|UROD|KCNQ5|POLR2E|FAM32A|JPT1|CCNQ|AARS1|MYO1D|RDH14|CAPNS1|TMEM63A|CCDC106|HES6|EIF3CL|DIRAS1|MRPL12|TRNP1|CALM3|MANBAL|CREB3|CAMK2N2|NEGR1|CCDC115|BSCL2|IMPDH2|SCAPER|GATD3|PINK1|E2F1
sleep_UP_wake_DOWN,0.0313689936536718,0.0627379873073436,0.108893281951179,-0.349993891807668,-1.4065827738226,83,CD68|TMEM141|C1orf122|TRPT1|SURF1|UBXN1|ARL6IP4|RAC3|NTMT1|GRHPR|LORICRIN|DRAP1|SNAPIN|TMEM134|C19orf48|LIN7B|KCNIP4|RAD23A|GSTP1|NUDT18|FNDC4|BCL7C|NDUFS3|TMEM219|C8orf82|GASK1B|OMG|DCTN6|BORCS6|COMMD8|ASB14|HMGB3|SCG5|EFNB3|LARP6|EIF4B|MIEF2|FGFBP3|FKBP1B|HES6|TMEM232|AHCY|PIP4P1|ARL4A|HMGCS1|PDLIM2|ATRAID|SNN|PPP1R1A|MPV17L2
sleep_UP_wake_UP,0.20949263502455,0.372431351154755,0.0399925220443327,-0.317113245897701,-1.16963694445674,53,NUDT8|PPP1R3G|RPL6|PSMA7|TIMM17B|PAXX|RPL7A|PRSS23|GPX4|SULT1A2|CITED4|FNDC10|NUBP2|B3GALT4|POLR3H|ARHGDIG|DCTN6|SPRN|DDA1
sleep_No_Change_wake_UP,0.383735705209657,0.613977128335451,0.0278688129775025,-0.258620520818611,-1.03633802604274,82,GPR35|OCIAD2|VWA3A|NEDD8|DIO2|GP1BA|MRPL51|MRPL57|ABCF1|DMRT3|RCSD1|NOTCH4
