pathway,pval,padj,log2err,ES,NES,size,leadingEdge
DE_ANOVA_DOWN_SD,8.02041403825487e-14,1.28326624612078e-12,0.954541630725724,0.532532219091173,1.32460465165674,754,ATOX1|TMEM141|DNAJC19|MRPL11|SDHAF1|LSM7|TMEM160|MZT2A|NCBP2AS2|MDP1|CENPX|FAU|ROM1|MRPS18B|SNRNP25|BAG1|ANTKMT|RANBP1|RPS10|LSM10|TMSB10|FNDC4|UQCR10|RPL18A|RPL11|PLEKHJ1|DUSP28|USE1|CTSV|RPL35|HINT2|UBXN1|FIS1|MZT2B|MRPL57|POMC|UQCRFS1|SMIM19|C1orf122|C12orf57|NDUFA7|NDUFA6|TIMM13|PSMB10|ARL6IP4|RNASEK|NDUFAF8|MRPS26|ZDHHC4|ATP5IF1|BRK1|RPS15|NDUFB3|PPP1R14A|SMDT1|MRPL2|PRADC1|C1QC|PFDN5|UQCR11|RPS19|VEGFB|RPL14|BRI3|ELOC|RPS7|CHCHD10|EMC9|H2AZ1|REX1BD|BAX|RPS9|RPL7A|VPS25|EMC4|COA8|ATP5MC1|RPS18|RPL18|COX8A|COX5B|RPS5|BCAN|DRAP1|NUBP2|NME2|TMEM203|UQCC3|RPL19|NT5C3B|NENF|UFC1|UXT|SELENOM|DPM2|HRAS|NT5C|MFGE8|PRDX5|GLRX2|APEX1|GUK1|NDUFA12|IDH3B|MRPL54|CHMP3|BTF3|PMM1|SLC25A5|ATP5MC2|SURF1|EMP2|RPL13|RPSA|U2AF1L4|ELOB|C16orf74|PEX16|ISCU|MRPS7|SERF2|NDUFB7|MICOS13|DCTN2|RNF181|RND2|MARCHF2|HMGN2|COPS6|PARK7|COA3|SAC3D1|NHP2|FIRRE|CHCHD4|GADD45GIP1|PFDN6|RPL3|SURF2|EIF3D|DBNDD2|AXL|GSTO1|GPX4|UBE2M|BPGM|RPL6|NUDT8|SARS1|PAXX|MMD2|TTC9B|MRPL19|SET|LSM4|PHPT1|SPSB3|SUN2|BOLA1|HIGD2A|COPS7A|COMMD3|MMP24OS|IMP3|ZNHIT2|HNRNPA1|STUB1|SHISA9|BLOC1S1|PTPMT1|TMEM219|PRR5L|EDF1|PMVK|MAP1LC3A|GPANK1|LORICRIN|NTMT1|LARP6|GPKOW|CDKL4|RNF5|TSR2|TRPT1|TIMM17B|DNLZ|RAC3|ITM2C|RPL28|FAM241B|TSR3|FBXW5|GABARAPL2|NDUFA8|RPL15|UBE2S|DGCR6L|RPP21|DCAF11|RAB24|CUEDC2|MEA1|ATRAID|SSR4|MSRB1|DCXR|CHMP2A|PIN1|GRID2|MRPS34|RCOR2|OAZ1|NABP2|MAGED2|HSBP1|LYRM9|YDJC|NDUFB11|VDAC1|STOML2|TMEM14C|ITM2A|ATP5F1D|PSMC3|KCNIP4|RPA2|NDUFA11|ID2|GABARAPL1|EGFL7|TIMM10B|LRRTM4|TMED1|C1orf43|BEX1|PARS2|MCRIP1|MRPL55|FIBP|NARS1|ATP6V1E1|BEX3|PFKM|ACP1|WNT9A|GPS1|MYO1D|GET3|SLC25A18|GNG3|CCNQ|LRPAP1|SVOP|NDUFV1|MPG|TMEM134|POP7|ZNF436|FGFBP3|SFR1|RAD23A|DISP1|NDUFB4|EMC7|NUDT18|ABHD16A|LIN7B|SLC24A3|PHACTR1|GRHPR|TM2D2|PPP1R14B|ADGRB3|ELP5|SNAPIN|CORO1A|PDZRN4|VDAC2|DCTN6|PPIB|RPL13A|SLC25A4|NDUFS3|APOE|ERLEC1|MED8|CD68|KCNQ5|C19orf48|GSTP1|AARS1|FBXO2|NSG1|RDH14|PPDPF|FAM32A|SERHL2|LRP10|MYL9|PSMA7|GCSH|TMEM186|DDA1|EIF2S3B|GPR12|POLR3H|NCBP2
sleep_UP_wake_No_Change,6.54393654904471e-12,5.23514923923577e-11,0.887074988399873,0.573228636434979,1.40957473863548,336,TMEM141|DNAJC19|MRPL11|SDHAF1|MZT2A|NCBP2AS2|CENPX|SNRNP25|RPS10|LSM10|TMSB10|RPL18A|DUSP28|HINT2|FIS1|MZT2B|MRPL57|UQCRFS1|SMIM19|TIMM13|PSMB10|RNASEK|NDUFAF8|MRPS26|ZDHHC4|BRK1|RPS15|SMDT1|MRPL2|PRADC1|C1QC|PFDN5|VEGFB|RPL14|BRI3|CHCHD10|EMC9|RPS9|VPS25|EMC4|COA8|ATP5MC1|RPS18|RPL18|COX8A|COX5B|RPS5|NME2|TMEM203|UQCC3|RPL19|NENF|UFC1|SELENOM|HRAS|NT5C|PRDX5|APEX1|NDUFA12|MRPL54|PMM1|SLC25A5|RPL13|RPSA|ELOB|C16orf74|PEX16|ISCU|SERF2|DCTN2|MARCHF2|HMGN2|COPS6|PARK7|COA3|SAC3D1|NHP2|CHCHD4|RPL3|EIF3D|DBNDD2|GSTO1|UBE2M|TTC9B|MRPL19|SUN2|BOLA1|ZNHIT2|STUB1|SHISA9|PTPMT1|EDF1|MAP1LC3A|GPANK1|DNLZ|RPL28|FBXW5|NDUFA8|RPL15|DGCR6L|CUEDC2|PIN1|MRPS34|RCOR2|NABP2|LYRM9|YDJC|NDUFB11|STOML2|ATP5F1D|KCNIP4|NDUFA11|ID2|GABARAPL1|EGFL7|LRRTM4|TMED1|BEX1|PARS2|MCRIP1|MRPL55|FIBP|NARS1|ATP6V1E1|BEX3|PFKM|ACP1|WNT9A|GET3|GNG3|LRPAP1|SVOP|NDUFV1|MPG|POP7|ZNF436|NDUFB4|EMC7
Up_sleep_2OR3,6.77536993376256e-11,3.61353063134003e-10,0.839088935621274,0.549686068380307,1.35608522674809,406,TMEM141|DNAJC19|MRPL11|SDHAF1|MZT2A|NCBP2AS2|CENPX|SNRNP25|RPS10|LSM10|TMSB10|FNDC4|RPL18A|DUSP28|CTSV|HINT2|UBXN1|FIS1|MZT2B|MRPL57|UQCRFS1|SMIM19|C1orf122|TIMM13|PSMB10|ARL6IP4|RNASEK|NDUFAF8|MRPS26|ZDHHC4|BRK1|RPS15|SMDT1|MRPL2|PRADC1|C1QC|PFDN5|VEGFB|RPL14|BRI3|CHCHD10|EMC9|RPS9|VPS25|EMC4|COA8|ATP5MC1|RPS18|RPL18|COX8A|COX5B|RPS5|DRAP1|NME2|TMEM203|UQCC3|RPL19|NENF|UFC1|SELENOM|HRAS|NT5C|PRDX5|APEX1|NDUFA12|MRPL54|PMM1|SLC25A5|SURF1|RPL13|RPSA|ELOB|C16orf74|PEX16|ISCU|SERF2|DCTN2|MARCHF2|HMGN2|COPS6|PARK7|COA3|SAC3D1|NHP2|CHCHD4|RPL3|EIF3D|DBNDD2|GSTO1|UBE2M|TTC9B|MRPL19|SUN2|BOLA1|ZNHIT2|STUB1|SHISA9|PTPMT1|TMEM219|EDF1|MAP1LC3A|GPANK1|LORICRIN|NTMT1|LARP6|TRPT1|DNLZ|RAC3|RPL28|FBXW5|NDUFA8|RPL15|DGCR6L|CUEDC2|ATRAID|PIN1|MRPS34|RCOR2|NABP2|LYRM9|YDJC|NDUFB11|STOML2|ATP5F1D|KCNIP4|NDUFA11|ID2|GABARAPL1|EGFL7|LRRTM4|TMED1|BEX1|PARS2|MCRIP1|MRPL55|FIBP|NARS1|ATP6V1E1|BEX3|PFKM|ACP1|WNT9A|GET3|GNG3|LRPAP1|SVOP|NDUFV1|MPG|TMEM134|POP7|ZNF436|FGFBP3|RAD23A|NDUFB4|EMC7|NUDT18|ABHD16A|LIN7B|GRHPR|PPP1R14B|ADGRB3|SNAPIN|CORO1A|DCTN6|RPL13A|SLC25A4|NDUFS3|APOE|MED8|CD68
All_DE_sleep_wake_genes,1.59653691691193e-08,6.38614766764774e-08,0.73376198835648,0.486909264230859,1.21489608182534,1022,CRH|ATOX1|TMEM141|NEDD8|DNAJC19|MRPL11|SDHAF1|LSM7|TMEM160|MZT2A|NCBP2AS2|MDP1|CENPX|FAU|ROM1|MRPS18B|SNRNP25|MRPL51|BAG1|ANTKMT|RANBP1|RPS10|LSM10|TMSB10|FNDC4|OCIAD2|UQCR10|RPL18A|HAX1|RPL11|PLEKHJ1|DUSP28|USE1|CTSV|RPL35|HINT2|UBXN1|FIS1|MZT2B|MRPL57|POMC|UQCRFS1|SMIM19|C1orf122|C12orf57|NDUFA7|NDUFA6|TIMM13|PSMB10|ABRACL|ARL6IP4|RNASEK|NDUFAF8|MRPS26|ZDHHC4|ATP5IF1|BRK1|RPS15|FAM174C|NDUFB3|PPP1R14A|SMDT1|MRPL2|PRADC1|C1QC|PFDN5|UQCR11|RPS19|VEGFB|RPL14|BRI3|ELOC|RPS7|CHCHD10|EMC9|H2AZ1|REX1BD|BAX|RPS9|RPL7A|NRIP2|VPS25|EMC4|COA8|ATP5MC1|RPS18|RPL18|COX8A|COX5B|RPS5|BCAN|DRAP1|NUBP2|NME2|TXN|TMEM203|MED7|UQCC3|RPL19|NT5C3B|NENF|UFC1|UXT|SELENOM|DPM2|HRAS|NT5C|MFGE8|PRDX5|GLRX2|APEX1|GUK1|NDUFA12|IDH3B|MRPL54|CHMP3|BTF3|PMM1|SLC25A5|ATP5MC2|SURF1|EMP2|RPL13|RPSA|U2AF1L4|SLC38A2|ELOB|C16orf74|PEX16|ISCU|MRPS7|SERF2|NDUFB7|MICOS13|DCTN2|RNF181|RND2|ABCF1|MARCHF2|HMGN2|COPS6|PARK7|COA3|SAC3D1|NHP2|FIRRE|CHCHD4|GADD45GIP1|PFDN6|RPL3|SURF2|EIF3D|SLC5A3|DBNDD2|AXL|GSTO1|GPX4|UBE2M|BPGM|RPL6|NUDT8|GPR35|SARS1|PAXX|CASP8AP2|MMD2|TTC9B|C14orf119|MRPL19|SET|LSM4|PHPT1|SPSB3|SUN2|BOLA1|HIGD2A|COPS7A|COMMD3|MMP24OS|IMP3|ZNHIT2|HNRNPA1|STUB1|SHISA9|BLOC1S1|PTPMT1|TMEM219|PRR5L|EDF1|PMVK|MAP1LC3A|MAF|GPANK1|LORICRIN|SPRED3|NTMT1|LARP6|GPKOW|CDKL4|RNF5|TSR2|TRPT1|TIMM17B|DNLZ|RAC3|ITM2C|RPL28|FAM241B|SPEF1|NOTCH4|TSR3|FBXW5|GABARAPL2|NDUFA8|RPL15|SPAG5|HINT1|UBE2S|DGCR6L|RPP21|DCAF11|RAB24|CUEDC2|MEA1|NDUFAB1|ATRAID|SSR4|MSRB1|DCXR|CHMP2A|PIN1|GRID2|MRPS34|CD80|RCOR2|OAZ1|NABP2|MAGED2|HSBP1|LYRM9|YDJC|NDUFB11|VDAC1|STOML2|TMEM14C|DIO2|ITM2A|SEC62|ATP5F1D|NDUFAF4|PSMC3|KCNIP4|RPA2|NDUFA11|ID2|GABARAPL1|EGFL7|TIMM10B|LRRTM4|TMED1|C1orf43|BEX1|PARS2|MCRIP1|SBK1|ADGRL3|NFIL3|VWA3A|MRPL55|FIBP|NARS1|ATP6V1E1|BEX3|PFKM|ACP1|WNT9A|GPS1|MYO1D|GET3|SLC25A18|GNG3|CCNQ|SRSF3|EGR1|LRPAP1|SVOP|NDUFV1|CAPN12|MPG|TMEM134|POP7|CREB3L2|ZNF436|FGFBP3|ANO6|SFR1|RAD23A|DISP1|NDUFB4|EMC7|NUDT18|EGR2|SDF2L1|FZD1|SDR9C7|DLC1|ABHD16A|LIN7B|RGPD5|SLC24A3|PHACTR1|GRHPR|TM2D2|PPP1R14B|EMP1|ACER2|DUSP4|KLF10|ADGRB3|ELP5|SNAPIN|CORO1A|TBC1D8B|PDZRN4|VDAC2|SEMA3F|IRF3|DCTN6|PPIB|DLG2|RPL13A|SLC25A4|NDUFS3|APOE|GRAMD2B|ERLEC1|DUSP6|MED8|CD68|HRH1|KCNQ5|FURIN|C19orf48|GSTP1|AARS1|FBXO2|NSG1|RDH14|ZHX2|PPDPF|FAM32A|SERHL2|LRP10|FOSB|MYL9|PSMA7|FASTKD5|GCSH|SGSM1|TMEM186|DDA1|EIF2S3B|GPR12|POLR3H|NCBP2
sleep_No_Change_wake_No Change,7.1094296864078e-07,2.2750174996505e-06,0.659444398037935,0.610682716568565,1.45975206468953,114,ATOX1|LSM7|MDP1|FAU|ROM1|BAG1|UQCR10|RPL11|RPL35|C12orf57|NDUFA7|NDUFA6|ATP5IF1|PFDN5|UQCR11|RPS19|RPS7|REX1BD|RPS18|BCAN|TXN|UXT|MFGE8|GLRX2|NDUFA12|IDH3B|CHMP3|BTF3|PMM1|U2AF1L4|NDUFB7|MICOS13|GADD45GIP1|AXL|BPGM|MMD2|LSM4|HIGD2A|COMMD3|IMP3|CDKL4|RNF5|ITM2C|MEA1|SSR4|OAZ1|HSBP1|SEC62|TIMM10B|C1orf43
Down_SD_3OR6,0.0608939106089391,0.162383761623838,0.0566777211926817,0.446812482947768,1.09766475648204,320,TMEM141|MRPL11|TMEM160|MDP1|MRPS18B|ANTKMT|RANBP1|FNDC4|PLEKHJ1|USE1|CTSV|UBXN1|FIS1|POMC|C1orf122|ARL6IP4|NDUFB3|PPP1R14A|ELOC|H2AZ1|BAX|COX5B|DRAP1|NT5C3B|DPM2|GUK1|ATP5MC2|SURF1|EMP2|MRPS7|RNF181|RND2|FIRRE|PFDN6|SURF2|BPGM|SARS1|SET|PHPT1|SPSB3|COPS7A|MMP24OS|HNRNPA1|BLOC1S1|TMEM219|PMVK|LORICRIN|NTMT1|LARP6|TSR2|TRPT1|RAC3|FAM241B|TSR3|GABARAPL2|UBE2S|RPP21|DCAF11|RAB24|ATRAID|MSRB1|CHMP2A|GRID2|OAZ1|MAGED2|HSBP1|VDAC1|TMEM14C|ITM2A|PSMC3|KCNIP4|RPA2|EGFL7|WNT9A|GPS1|MYO1D|SLC25A18|CCNQ|LRPAP1|NDUFV1|TMEM134|FGFBP3|SFR1|RAD23A|NUDT18|LIN7B|SLC24A3|GRHPR|ELP5|SNAPIN|CORO1A|VDAC2|DCTN6|PPIB|NDUFS3|ERLEC1|CD68|KCNQ5|C19orf48|GSTP1|AARS1|FBXO2|RDH14|FAM32A|LRP10|GCSH|GPR12|FKBP1B|GM2A|UROD|DGLUCY|APCDD1|CKS1B
sleep_No_Change_wake_DOWN,0.153284671532847,0.35036496350365,0.0339120353192238,0.439842835178669,1.07377697153006,243,MRPL11|TMEM160|MDP1|MRPS18B|ANTKMT|RANBP1|PLEKHJ1|USE1|FIS1|POMC|NDUFB3|PPP1R14A|ELOC|H2AZ1|BAX|COX5B|NT5C3B|DPM2|GUK1|ATP5MC2|EMP2|MRPS7|RNF181|RND2|FIRRE|PFDN6|SURF2|BPGM|SARS1|SET|PHPT1|SPSB3|COPS7A|MMP24OS|HNRNPA1|BLOC1S1|PMVK|TSR2|FAM241B|TSR3|GABARAPL2|UBE2S|RPP21|DCAF11|RAB24|MSRB1|CHMP2A|GRID2|OAZ1|MAGED2|HSBP1|VDAC1|TMEM14C|ITM2A|PSMC3|RPA2|EGFL7|GPS1|MYO1D|SLC25A18|CCNQ|LRPAP1|NDUFV1|SFR1|RAD23A|SLC24A3|ELP5|CORO1A|VDAC2|PPIB|ERLEC1|KCNQ5|AARS1|FBXO2|RDH14|FAM32A|LRP10|GCSH|GPR12|GM2A|UROD|DGLUCY|CKS1B|C17orf58|CDK5|MRPS10|DDRGK1|CCNDBP1|SRP14|SAP18|POLR2E|SYT11|CCDC106|ALKBH7|PAQR4|TUBG1|NAXE
sleep_UP_wake_DOWN,0.295270472952705,0.59054094590541,0.0222895691377417,0.451027415056598,1.06493877718176,82,TMEM141|FNDC4|CTSV|UBXN1|C1orf122|ARL6IP4|DRAP1|SURF1|TMEM219|LORICRIN|NTMT1|LARP6|TRPT1|RAC3|ATRAID|KCNIP4|WNT9A|TMEM134|FGFBP3|RAD23A|NUDT18|LIN7B|GRHPR|SNAPIN|DCTN6|NDUFS3|CD68|C19orf48|GSTP1|FKBP1B|APCDD1
sleep_No_Change_wake_UP,0.674532546745326,0.998000199980002,0.0100214855397985,0.401405990150429,0.949214597989114,85,NEDD8|MRPL51|OCIAD2|MRPL57|FAM174C|SLC38A2|ABCF1|GPR35|CASP8AP2|NOTCH4|HINT1|DIO2|NDUFAF4|ADGRL3|VWA3A|FZD1|EMP1|ACER2|DLG2|TMEM186|DDA1|CDC25A|F10|MSANTD3|PKP2|GPR3|PVT1|CBLN1|SPRED1|ARPC5L|MLLT3|TSPAN31|WWOX|INSM1
sleep_DOWN_wake_UP,0.863213678632137,0.998000199980002,0.00574299497671094,0.360731331588876,0.805387533775887,30,CRH|DIO2|LRRTM4|KLF10|FOSB|SGSM1|SPRED1|PCSK1|BDNF|TRIB2|CCN4|CHSY3|TMEM33|DNAJB5|HIVEP3|TMC4|APOBEC4
