GENE_SYMBOLS,refseq_ids
ACOT7,NM_007274
ANXA4,NM_001153
ARID5A,NM_001319085
ANKRD36B,NM_001353337
RBMS1,NM_002897
SLC6A1,NM_001348250
SLC6A6,NM_001134367
KCNMB2,NM_001278911
UFSP2,NM_018359
HMGCS1,NM_001098272
GALNT10,NM_017540
RNF44,NM_014901
BZW2,NM_001159767
CREB5,NM_001011666
STX1A,NM_001165903
SGCE,NM_001099400
CLEC5A,NM_001301167
SLC25A37,NM_001317812
NFIB,NM_001190737
ASTN2,NM_001184734
PSMD5,NM_001270427
HMGA1P4,NA
ENO4,NM_001242699
CHST15,NM_001270764
FADS2,NM_001281501
C11orf87,NM_207645
CD163L1,NM_001297650
STXBP6,NM_001304476
OTUD7A,NM_001329907
ADAMTS17,NM_139057
HLF,NM_001330375
CAPNS1,NM_001003962
DBP,NM_001352
COL18A1,NM_001379500
PRR5,NM_001017528
