"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","DEseq_DE_BHQ"
"NRF1 (mouse)",1.44850632774543e-06,2.79471841260578,37.5749265990637,"['RPL30', 'NDUFA13', 'COX7B', 'COX4I1', 'POMP', 'COX7A2', 'COX5B', 'MEA1', 'COX7C', 'COX5A', 'MRPL54', 'PET117', 'TOMM22', 'PSMB6', 'RPS15', 'RPS14', 'BAG1', 'RPL35', 'RPL38', 'RPS10', 'CHCHD1', 'COX8A', 'NDUFA6', 'NDUFA5', 'RPL21', 'SSR4', 'RPS8', 'COX6C', 'COX6B1', 'RPS28', 'SNRNP25', 'RPS21', 'TOMM5', 'RPS24', 'SRSF9']",0.00037371463255832,0,0,35,"NRF1",0.00037371463255832,2.74347443311857e-31,8.59133325468693e-19,0.874750737979355,0.874394120357568,-0.0497595083636545,2.34689533833632e-05,0.199374015749818
"HIF1A (human)",0.000374643254672815,2.1963783890758,17.3284070415789,"['COX7B', 'RPS19BP1', 'RPL10', 'NDUFB3', 'COX7A2', 'COX5A', 'COX7A1', 'PSMB10', 'EEF1B2', 'RPS15', 'UXT', 'RPS15A', 'SUMO1', 'BLOC1S1', 'DDT', 'SEC61B', 'PCDHA9', 'RPS10', 'RPL39', 'RPS13', 'COX6B1', 'RPS26', 'MRPL52', 'MORN2', 'SNRPG', 'RPL24', 'FAU', 'RPL29', 'BEX5']",0.0483289798527932,0,0,29,"HIF1A",0.0483289798527932,0.524431052539902,0.00186529445025647,0.333119346825934,0.332395158408244,1.84590119513897,0.000607543792814419,0.0107428676317449
"TP63 (human)",0.000901658059225511,2.21863117870722,15.5554337646397,"['COX8A', 'RPL41', 'COX7B', 'NDUFA5', 'NDUFB3', 'NME2', 'NDUFB1', 'MRPL14', 'TMEM160', 'UQCR10', 'MEA1', 'PSMB10', 'MRPL52', 'PSMB6', 'UXT', 'RPS27', 'GAN', 'CTSK', 'RPL24', 'FAU', 'RPS27A', 'RPL29', 'TMSB10', 'RPS24']",0.077542593093394,0,0,24,"TP63",0.077542593093394,NA,NA,NA,NA,NA,NA,NA
"NR1I2 (human)",0.00459493197776038,2.01995712913002,10.873027914797,"['COX8A', 'UQCRB', 'COX4I1', 'COX17', 'MRPS12', 'UQCR11', 'RPL10A', 'COX5A', 'COX6B1', 'TOMM22', 'RPS26', 'MRPL52', 'RPS15', 'RPS27', 'RPL18A', 'DDT', 'RPL24', 'RPL35', 'RPS10', 'RPS24', 'SRSF9']",0.296373112565545,0,0,21,"NR1I2",0.296373112565545,NA,NA,NA,NA,NA,NA,NA
"NR5A2 (mouse)",0.0114153917805438,1.78966961377385,8.00482114458925,"['FIS1', 'NDUFA13', 'COX7B', 'MRPS24', 'SSR4', 'MRPS12', 'RIIAD1', 'NDUFB2', 'UQCR11', 'COX5B', 'RPL10A', 'COX7A1', 'MRPL21', 'TOMM22', 'MRPL51', 'PSMD7', 'RPL18A', 'RPL36AL', 'BAG1', 'UQCRFS1', 'POLR2I', 'TOMM5', 'POLR2L']",0.435370416291669,0,0,23,"NR5A2",0.435370416291669,NA,NA,NA,NA,NA,NA,NA
"ETS1 (mouse)",0.0125441351492104,1.79566210045662,7.86231017254951,"['OST4', 'HDDC2', 'FIS1', 'RNASEK', 'UQCRB', 'SSR4', 'RPL12', 'NDUFB3', 'CHCHD10', 'MEA1', 'COX7A1', 'MRPL21', 'SUMO1', 'RPL18A', 'RPL35', 'LAMTOR2', 'SNRNP25', 'TMSB10', 'RPS21', 'POLR2K', 'RPS13', 'SRSF9']",0.435370416291669,0,0,22,"ETS1",0.435370416291669,1.11190689416626e-08,0.0156237668955435,0.921851112214014,0.921851579102261,-0.157274766391784,0.596309380328159,0.665255812069739
"IKZF1 (human)",0.0135327983188107,1.83350597984744,7.88891439964502,"['COX8A', 'RPL30', 'RPL10', 'RPL11', 'MRPS12', 'NME2', 'TMEM141', 'MRPL52', 'RPS15', 'RPS14', 'RPS27', 'SUMO1', 'RPL18A', 'BLOC1S1', 'PYDC1', 'FAU', 'SNRNP25', 'RPS10', 'TOMM6', 'SRSF9']",0.435370416291669,0,0,20,"IKZF1",0.435370416291669,NA,NA,NA,NA,NA,NA,NA
"ELK4 (human)",0.0159468221020627,1.72870662460568,7.15424495125281,"['FIS1', 'RPL30', 'RPL21', 'RPL10', 'GLRX5', 'MRPS12', 'NME2', 'UQCR11', 'UQCR10', 'COX5B', 'MRPL54', 'RPS15', 'UXT', 'HRH1', 'MRPL51', 'BAG1', 'C18ORF32', 'SNRPG', 'RNF181', 'RPL29', 'RPS21', 'NOP10', 'RPS12']",0.435370416291669,0,0,23,"ELK4",0.435370416291669,1.42221194356722e-12,4.4050556670906e-06,0.888151243010812,0.887960029285804,-0.00308464721569026,0.897232152848274,0.883266743859059
"NR5A1 (mouse)",0.0160072592623275,1.98208230835716,8.19534139970615,"['IFI27L1', 'FIS1', 'CADM4', 'RPS19BP1', 'RPS8', 'MRPS12', 'UQCR11', 'TOMM22', 'UBL5', 'HRH1', 'RPL36AL', 'CYCS', 'TMSB10', 'RPS21', 'TOMM5']",0.435370416291669,0,0,15,"NR5A1",0.435370416291669,NA,NA,NA,NA,NA,NA,NA
"CBEPA (mouse)",0.0168748223368864,1.88299457423182,7.68625688256286,"['COX8A', 'PPIL1', 'UQCRB', 'RPL10', 'RPS8', 'POMP', 'COX7A1', 'ATOX1', 'PET117', 'RPS15', 'TCEAL7', 'RPS27', 'RNF181', 'RPL35', 'TOMM5', 'RPS24', 'TPT1']",0.435370416291669,0,0,17,"CBEPA",0.435370416291669,NA,NA,NA,NA,NA,NA,NA
